0;381;211.0
0;383;152.0
0;384;241.0
0;385;76.0
0;386;269.0
0;387;74.0
0;388;166.0
0;390;257.0
0;391;20.0
0;392;23.0
0;393;144.0
0;395;413.0
0;396;61.0
0;397;17.0
0;399;121.0
0;400;54.0
0;405;15.0
0;406;503.0
0;407;55.0
0;408;17.0
0;409;170.0
0;410;68.0
0;411;38.0
0;412;103.0
0;413;26.0
0;414;45.0
0;415;168.0
0;416;52.0
0;420;330.0
0;421;16.0
0;422;826.0
0;423;2407.0
0;424;29.0
0;425;94.0
0;426;27.0
0;427;66.0
0;428;111.0
0;430;522.0
0;436;28.0
0;459;21.0
0;460;40.0
0;463;64.0
0;464;49.0
0;465;26.0
0;467;15.0
0;469;11.0
0;474;75.0
0;475;51.0
0;476;30.0
0;477;12.0
0;480;12.0
0;482;36.0
0;484;16.0
0;485;665.0
0;487;114.0
0;488;255.0
0;489;36.0
0;490;36.0
0;498;21.0
0;499;171.0
0;500;29.0
0;501;18.0
0;502;131.0
0;503;103.0
0;507;59.0
0;509;54.0
0;511;11.0
0;515;67.0
0;516;65.0
0;517;11.0
0;518;45.0
0;520;48.0
0;521;32.0
0;534;1056.0
0;535;255.0
0;536;66.0
0;537;22.0
0;538;163.0
0;540;50.0
0;541;453.0
0;542;93.0
0;543;511.0
0;544;72.0
0;545;51.0
0;546;62.0
0;549;68.0
0;550;77.0
0;552;51.0
0;553;23.0
0;555;2007.0
0;556;85.0
0;557;186.0
0;561;15.0
0;563;474.0
0;564;277.0
0;566;25.0
0;567;27.0
0;568;14.0
0;569;106.0
0;570;501.0
0;574;15.0
0;577;29.0
0;578;107.0
0;579;82.0
0;580;11.0
0;581;210.0
0;582;318.0
0;583;18.0
0;584;153.0
0;588;48.0
0;590;28.0
0;591;104.0
0;592;12.0
0;593;47.0
0;594;58.0
0;595;70.0
0;596;270.0
0;597;25.0
0;599;19.0
0;600;13.0
0;601;17.0
0;607;18.0
0;608;65.0
0;610;13.0
0;614;13.0
0;615;23.0
0;616;100.0
0;622;61.0
0;623;39.0
0;625;16.0
0;631;58.0
0;632;25.0
0;634;189.0
0;635;58.0
0;636;14.0
0;637;13.0
0;638;27.0
0;640;23.0
0;641;13.0
0;642;517.0
0;644;33.0
0;648;50.0
0;652;13.0
0;653;156.0
0;654;16.0
0;655;29.0
0;657;52.0
0;658;17.0
0;659;43.0
0;661;33.0
0;664;137.0
0;665;20.0
0;669;27.0
0;670;282.0
0;673;23.0
0;674;579.0
0;675;391.0
0;676;39.0
0;678;41.0
0;679;307.0
0;680;248.0
0;681;22.0
0;682;65.0
0;683;464.0
0;684;366.0
0;686;388.0
0;687;1214.0
0;688;138.0
0;689;33.0
0;690;653.0
0;691;1366.0
0;692;148.0
0;693;156.0
0;694;321.0
0;695;65.0
0;697;37.0
0;699;151.0
0;701;11.0
0;702;15.0
0;705;44.0
0;711;112.0
0;712;24.0
0;713;35.0
0;714;40.0
0;715;47.0
0;716;29.0
0;717;18.0
0;718;18.0
0;719;23.0
0;720;157.0
0;724;35.0
0;725;206.0
0;726;78.0
0;729;24.0
0;730;27.0
0;731;19.0
0;732;70.0
0;733;33.0
0;735;1492.0
0;736;1817.0
0;737;19.0
0;738;20.0
0;739;14.0
0;740;26.0
0;741;13.0
0;743;16.0
0;744;19.0
0;751;24.0
0;753;33.0
0;756;23.0
0;758;25.0
0;759;28.0
0;761;13.0
0;763;104.0
0;764;97.0
0;765;68.0
0;766;14.0
0;770;33.0
0;771;46.0
0;772;12.0
0;773;23.0
0;776;58.0
0;777;15.0
0;779;43.0
0;783;11.0
0;784;44.0
0;785;48.0
0;788;11.0
0;789;19.0
0;790;35.0
0;791;43.0
0;792;170.0
0;793;526.0
0;794;20.0
0;795;59.0
0;796;59.0
0;797;50.0
0;798;100.0
0;799;27.0
0;800;55.0
0;801;50.0
0;802;259.0
0;803;17.0
0;804;38.0
0;805;19.0
0;806;36.0
0;807;11.0
0;808;15.0
0;809;85.0
0;810;12.0
0;811;23.0
0;812;15.0
0;813;19.0
0;814;11.0
0;815;40.0
0;816;65.0
0;817;54.0
0;829;27.0
0;830;53.0
0;831;197.0
0;832;23.0
0;833;12.0
0;838;38.0
0;840;24.0
0;841;33.0
0;842;25.0
0;845;90.0
0;846;60.0
0;847;54.0
0;849;14.0
0;850;32.0
0;851;72.0
0;852;59.0
0;853;95.0
0;854;32.0
0;855;17.0
0;856;83.0
0;858;52.0
0;859;83.0
0;860;12.0
0;861;62.0
0;863;18.0
0;864;131.0
0;865;51.0
0;866;65.0
0;867;80.0
0;868;14.0
0;869;90.0
0;871;60.0
0;872;18.0
0;873;119.0
0;878;13.0
0;879;12.0
0;881;55.0
0;882;204.0
0;886;30.0
0;892;55.0
0;896;13.0
0;897;46.0
0;901;37.0
0;902;68.0
0;903;193.0
0;904;210.0
0;905;19.0
0;907;136.0
0;909;28.0
0;910;19.0
0;913;17.0
0;914;195.0
0;915;165.0
0;917;58.0
0;919;31.0
0;920;39.0
0;925;23.0
0;926;12.0
0;928;100.0
0;930;61.0
0;931;90.0
0;934;16.0
0;935;13.0
0;942;28.0
0;958;87.0
0;960;17.0
0;961;67.0
0;962;40.0
0;963;16.0
0;965;83.0
0;966;101.0
0;967;42.0
0;968;28.0
0;969;32.0
0;970;22.0
0;973;133.0
0;974;37.0
0;975;16.0
0;977;89.0
0;978;33.0
0;979;30.0
0;980;111.0
0;981;43.0
0;983;86.0
0;984;25.0
0;986;40.0
0;990;213.0
0;991;33.0
0;993;248.0
0;997;28.0
0;1003;12.0
0;1007;57.0
0;1008;28.0
0;1013;47.0
0;1019;15.0
0;1022;14.0
0;1030;69.0
0;1032;25.0
0;1036;257.0
0;1040;62.0
0;1047;20.0
0;1050;913.0
0;1067;28.0
0;1078;17.0
0;1081;11.0
0;1083;16.0
0;1087;460.0
0;1095;90.0
0;1096;13.0
0;1098;29.0
0;1099;24.0
0;1100;39.0
0;1102;11.0
0;1110;25.0
0;1111;11.0
0;1113;11.0
0;1114;26.0
0;1116;14.0
0;1118;12.0
0;1120;26.0
0;1121;17.0
0;1137;32.0
0;1145;43.0
0;1147;12.0
0;1152;33.0
0;1154;26.0
0;1159;27.0
0;1160;15.0
0;1166;73.0
0;1168;68.0
0;1169;96.0
0;1171;324.0
0;1172;62.0
0;1174;18.0
0;1175;75.0
0;1189;95.0
0;1200;77.0
0;1202;93.0
0;1211;24.0
0;1213;127.0
0;1221;157.0
0;1222;92.0
0;1223;28.0
0;1225;141.0
0;1226;22.0
0;1227;38.0
0;1232;144.0
0;1234;18.0
0;1235;31.0
0;1248;35.0
0;1253;23.0
0;1263;52.0
0;1280;15.0
0;1281;11.0
0;1282;60.0
0;1297;22.0
0;1304;13.0
0;1306;37.0
0;1323;19.0
0;1325;12.0
0;1330;59.0
0;1332;98.0
0;1333;39.0
0;1334;92.0
0;1337;80.0
0;1338;21.0
0;1339;16.0
0;1341;11.0
0;1343;250.0
0;1344;260.0
0;1345;12.0
0;1347;22.0
0;1349;26.0
0;1350;41.0
0;1352;50.0
0;1354;16.0
0;1360;433.0
0;1362;23.0
0;1364;13.0
0;1365;19.0
0;1367;37.0
0;1368;16.0
0;1371;16.0
0;1399;17.0
0;1409;50.0
0;1412;11.0
0;1414;19.0
0;1416;25.0
0;1417;19.0
0;1418;12.0
0;1420;46.0
0;1424;15.0
0;1430;45.0
0;1431;15.0
0;1435;23.0
0;1437;16.0
0;1440;79.0
0;1445;57.0
0;1449;11.0
0;1450;12.0
0;1453;14.0
0;1456;11.0
0;1457;16.0
0;1463;18.0
0;1469;34.0
0;1470;174.0
0;1471;45.0
0;1472;274.0
0;1473;189.0
0;1474;12.0
0;1475;13.0
0;1476;36.0
0;1478;36.0
0;1479;16.0
0;1480;12.0
0;1481;26.0
0;1482;15.0
0;1483;17.0
0;1485;36.0
0;1486;12.0
0;1487;27.0
0;1488;23.0
0;1489;21.0
0;1491;28.0
0;1492;22.0
0;1496;44.0
0;1499;39.0
0;1501;11.0
0;1502;46.0
0;1512;97.0
0;1517;13.0
0;1518;19.0
0;1520;14.0
0;1525;35.0
0;1526;36.0
0;1528;1052.0
0;1529;15.0
0;1530;16.0
0;1532;11.0
0;1533;22.0
0;1534;58.0
0;1536;11.0
0;1540;14.0
0;1541;106.0
0;1542;19.0
0;1543;22.0
0;1544;282.0
0;1545;11.0
0;1547;49.0
0;1548;28.0
0;1549;12.0
0;1552;53.0
0;1553;118.0
0;1554;58.0
0;1555;73.0
0;1557;13.0
0;1563;28.0
0;1564;31.0
0;1567;43.0
0;1578;20.0
0;1579;18.0
0;1600;16.0
0;1620;17.0
0;1623;37.0
0;1624;38.0
0;1633;21.0
0;1637;11.0
0;1645;11.0
0;1647;20.0
0;1653;36.0
0;1655;36.0
0;1662;12.0
0;1672;49.0
0;1673;18.0
0;1674;923.0
0;1675;72.0
0;1677;33.0
0;1681;17.0
0;1686;40.0
0;1687;29.0
0;1688;14.0
0;1689;43.0
0;1691;13.0
0;1692;38.0
0;1700;12.0
0;1702;18.0
0;1703;11.0
0;1704;14.0
0;1705;13.0
0;1711;19.0
0;1720;21.0
0;1722;24.0
0;1728;17.0
0;1730;12.0
0;1731;29.0
0;1757;16.0
0;1761;59.0
0;1770;11.0
0;1773;56.0
0;1778;15.0
0;1797;37.0
0;1802;23.0
0;1805;15.0
0;1809;17.0
0;1812;15.0
0;1814;17.0
0;1815;13.0
0;1829;19.0
0;1833;12.0
0;1841;23.0
0;1855;12.0
0;1856;87.0
0;1857;48.0
0;1858;13.0
0;1860;15.0
0;1869;24.0
0;1871;20.0
0;1874;17.0
0;1883;12.0
0;1884;22.0
0;1886;16.0
0;1888;12.0
0;1890;12.0
0;1911;44.0
0;1912;20.0
0;1914;21.0
0;1922;99.0
0;1928;28.0
0;1930;13.0
0;1932;23.0
0;1933;18.0
0;1934;36.0
0;1936;27.0
0;1937;18.0
0;1940;15.0
0;1974;50.0
0;1975;270.0
0;1977;78.0
0;1978;64.0
0;1980;17.0
0;1981;12.0
0;1983;22.0
0;2024;68.0
0;2030;13.0
0;2040;19.0
0;2049;12.0
0;2053;11.0
0;2054;11.0
0;2086;14.0
0;2091;11.0
0;2095;63.0
0;2096;27.0
0;2097;19.0
0;2098;15.0
0;2108;31.0
0;2109;49.0
0;2114;26.0
0;2120;11.0
0;2123;15.0
0;2161;12.0
0;2171;46.0
0;2175;12.0
0;2180;16.0
0;2181;37.0
0;2182;18.0
0;2186;30.0
0;2194;38.0
0;2202;22.0
0;2211;21.0
0;2212;223.0
0;2213;73.0
0;2214;64.0
0;2216;17.0
0;2217;22.0
0;2226;11.0
0;2235;13.0
0;2239;13.0
0;2250;18.0
0;2251;118.0
0;2252;60.0
0;2262;16.0
0;2304;105.0
0;2308;14.0
0;2320;25.0
0;2321;22.0
0;2323;25.0
0;2324;43.0
0;2325;14.0
0;2338;21.0
0;2358;154.0
0;2362;27.0
0;2371;44.0
0;2376;22.0
0;2406;14.0
0;2408;14.0
0;2415;13.0
0;2426;16.0
0;2444;31.0
0;2448;11.0
0;2451;26.0
0;2461;33.0
0;2463;20.0
0;2465;118.0
0;2466;17.0
0;2472;15.0
0;2518;11.0
0;2520;11.0
0;2523;30.0
0;2529;353.0
0;2530;42.0
0;2531;32.0
0;2540;13.0
0;2541;11.0
0;2545;40.0
0;2546;19.0
0;2571;27.0
0;2573;19.0
0;2580;36.0
0;2586;12.0
0;2587;15.0
0;2601;37.0
0;2620;23.0
0;2623;32.0
0;2632;14.0
0;2637;17.0
0;2638;23.0
0;2639;22.0
0;2655;23.0
0;2666;11.0
0;2740;112.0
0;2742;11.0
0;2743;70.0
0;2744;61.0
0;2765;22.0
0;2766;13.0
0;2783;17.0
0;2786;11.0
0;2837;14.0
0;2892;22.0
0;2905;20.0
0;2909;42.0
0;2910;56.0
0;2916;17.0
0;2921;11.0
0;2932;14.0
0;2975;129.0
0;2978;18.0
0;2979;37.0
0;2980;12.0
0;2995;14.0
0;3029;50.0
0;3069;18.0
0;3090;80.0
0;3124;24.0
0;3162;63.0
0;3168;11.0
0;3178;33.0
0;3241;18.0
0;3271;46.0
0;3276;16.0
0;3277;17.0
0;3293;16.0
0;3298;27.0
0;3305;11.0
0;3321;42.0
0;3330;13.0
0;3347;11.0
0;3349;27.0
0;3350;23.0
0;3352;21.0
0;3362;24.0
0;3383;14.0
0;3396;23.0
0;3413;15.0
0;3431;90.0
0;3457;15.0
0;3483;19.0
0;3486;47.0
0;3491;12.0
0;3492;16.0
0;3495;16.0
0;3519;63.0
0;3524;36.0
0;3527;34.0
0;3528;20.0
0;3531;11.0
0;3577;32.0
0;3579;60.0
0;3604;34.0
0;3625;22.0
0;3682;25.0
0;3702;13.0
0;3718;22.0
0;3778;25.0
0;3779;11.0
0;3814;16.0
0;3828;17.0
0;3854;163.0
0;3861;24.0
0;3869;14.0
0;3926;41.0
0;3938;11.0
0;3984;27.0
0;4014;41.0
0;4016;55.0
0;4039;13.0
0;4040;41.0
0;4055;14.0
0;4115;14.0
0;4117;12.0
0;4135;12.0
0;4166;117.0
0;4167;13.0
0;4178;23.0
0;4232;25.0
0;4244;19.0
0;4260;13.0
0;4293;12.0
0;4356;20.0
0;4367;11.0
0;4370;14.0
0;4411;23.0
0;4421;15.0
0;4458;21.0
0;4547;21.0
0;4555;12.0
0;4696;12.0
0;4744;11.0
0;4779;25.0
0;4867;39.0
0;4946;12.0
0;4974;13.0
0;5005;12.0
0;5012;27.0
0;5150;21.0
0;5161;22.0
0;5167;22.0
0;5294;24.0
0;5361;19.0
0;5573;16.0
0;5800;14.0
0;6087;34.0
0;6094;19.0
1;2;1031.0
1;3;507.0
1;4;174.0
1;5;606.0
1;6;125.0
1;7;637.0
1;8;692.0
1;9;243.0
1;10;42.0
1;11;78.0
1;12;45.0
1;13;81.0
1;14;466.0
1;16;391.0
1;17;148.0
1;19;19.0
1;20;118.0
1;21;29.0
1;22;201.0
1;23;103.0
1;24;188.0
1;26;152.0
1;27;140.0
1;28;249.0
1;29;216.0
1;30;43.0
1;31;42.0
1;32;31.0
1;33;30.0
1;34;78.0
1;40;11.0
1;42;21.0
1;47;35.0
1;76;24.0
1;81;21.0
1;84;338.0
1;88;24.0
1;94;29.0
1;95;78.0
1;96;29.0
1;97;394.0
1;99;126.0
1;100;55.0
1;101;105.0
1;104;161.0
1;105;57.0
1;106;183.0
1;107;1058.0
1;108;32.0
1;109;565.0
1;110;134.0
1;111;11.0
1;112;47.0
1;113;116.0
1;122;30.0
1;123;36.0
1;125;55.0
1;126;34.0
1;128;12.0
1;129;29.0
1;130;19.0
1;131;27.0
1;132;133.0
1;133;24.0
1;134;175.0
1;135;109.0
1;139;118.0
1;146;13.0
1;147;36.0
1;150;13.0
1;151;165.0
1;152;37.0
1;154;32.0
1;156;79.0
1;163;64.0
1;164;12.0
1;165;79.0
1;168;38.0
1;173;24.0
1;175;30.0
1;180;46.0
1;201;68.0
1;202;77.0
1;203;138.0
1;204;292.0
1;205;57.0
1;206;68.0
1;207;52.0
1;208;148.0
1;209;609.0
1;210;270.0
1;211;36.0
1;212;55.0
1;213;58.0
1;214;418.0
1;215;60.0
1;216;15.0
1;217;159.0
1;218;13.0
1;219;73.0
1;221;15.0
1;222;285.0
1;223;62.0
1;224;37.0
1;225;48.0
1;227;162.0
1;228;20.0
1;230;53.0
1;231;18.0
1;232;32.0
1;233;41.0
1;236;55.0
1;237;25.0
1;240;40.0
1;245;73.0
1;252;185.0
1;254;14.0
1;262;57.0
1;267;23.0
1;269;28.0
1;276;75.0
1;280;49.0
1;283;121.0
1;294;15.0
1;303;18.0
1;310;15.0
1;320;13.0
1;323;13.0
1;324;67.0
1;328;24.0
1;331;26.0
1;333;26.0
1;338;15.0
1;340;14.0
1;343;19.0
1;344;14.0
1;348;11.0
1;352;30.0
1;353;20.0
1;356;40.0
1;358;42.0
1;361;41.0
1;371;12.0
1;372;13.0
1;373;31.0
1;374;78.0
1;375;90.0
1;376;27.0
1;378;18.0
1;379;86.0
1;381;26.0
1;383;35.0
1;384;20.0
1;385;23.0
1;386;62.0
1;387;11.0
1;388;49.0
1;390;85.0
1;393;19.0
1;395;134.0
1;399;51.0
1;400;33.0
1;406;942.0
1;407;45.0
1;409;43.0
1;410;107.0
1;414;16.0
1;415;120.0
1;416;60.0
1;420;199.0
1;421;61.0
1;422;214.0
1;423;197.0
1;424;38.0
1;425;12.0
1;426;39.0
1;427;29.0
1;428;201.0
1;430;292.0
1;459;33.0
1;460;42.0
1;462;11.0
1;471;17.0
1;472;12.0
1;474;15.0
1;476;31.0
1;482;23.0
1;484;13.0
1;485;108.0
1;487;31.0
1;488;35.0
1;490;19.0
1;499;50.0
1;500;14.0
1;501;19.0
1;502;201.0
1;503;30.0
1;507;52.0
1;509;61.0
1;510;12.0
1;511;11.0
1;516;43.0
1;520;41.0
1;521;50.0
1;534;840.0
1;535;265.0
1;536;153.0
1;537;34.0
1;538;172.0
1;539;12.0
1;540;18.0
1;541;626.0
1;542;60.0
1;543;404.0
1;544;99.0
1;545;169.0
1;546;40.0
1;549;73.0
1;550;54.0
1;555;211.0
1;557;32.0
1;563;113.0
1;564;22.0
1;567;14.0
1;569;32.0
1;570;142.0
1;575;11.0
1;577;12.0
1;578;64.0
1;579;31.0
1;580;13.0
1;581;177.0
1;582;44.0
1;584;49.0
1;591;12.0
1;593;28.0
1;594;13.0
1;595;17.0
1;596;77.0
1;617;11.0
1;622;24.0
1;623;18.0
1;625;20.0
1;631;21.0
1;634;125.0
1;635;35.0
1;638;34.0
1;642;816.0
1;644;46.0
1;652;14.0
1;653;47.0
1;657;15.0
1;664;13.0
1;670;113.0
1;671;15.0
1;672;27.0
1;673;62.0
1;674;153.0
1;675;53.0
1;676;165.0
1;678;64.0
1;679;597.0
1;680;511.0
1;681;26.0
1;682;12.0
1;683;53.0
1;684;433.0
1;686;39.0
1;687;248.0
1;688;14.0
1;690;187.0
1;691;287.0
1;694;96.0
1;695;27.0
1;697;11.0
1;705;14.0
1;711;26.0
1;713;11.0
1;715;13.0
1;720;35.0
1;725;51.0
1;726;21.0
1;732;17.0
1;733;20.0
1;735;56.0
1;736;134.0
1;763;18.0
1;764;14.0
1;765;29.0
1;766;14.0
1;770;21.0
1;771;12.0
1;772;41.0
1;773;11.0
1;776;15.0
1;785;15.0
1;792;16.0
1;793;132.0
1;796;23.0
1;802;35.0
1;815;15.0
1;816;21.0
1;817;13.0
1;829;14.0
1;830;45.0
1;831;46.0
1;849;11.0
1;850;71.0
1;851;24.0
1;852;81.0
1;853;283.0
1;854;53.0
1;856;78.0
1;858;151.0
1;859;156.0
1;860;33.0
1;861;191.0
1;862;21.0
1;863;87.0
1;864;136.0
1;865;198.0
1;866;182.0
1;867;485.0
1;868;93.0
1;869;483.0
1;870;51.0
1;871;35.0
1;872;37.0
1;873;510.0
1;874;29.0
1;878;39.0
1;879;42.0
1;880;17.0
1;881;61.0
1;882;101.0
1;891;15.0
1;892;114.0
1;903;12.0
1;904;12.0
1;914;13.0
1;915;32.0
1;917;13.0
1;919;21.0
1;920;65.0
1;928;49.0
1;930;14.0
1;934;51.0
1;942;12.0
1;967;20.0
1;969;16.0
1;973;12.0
1;980;14.0
1;981;17.0
1;983;40.0
1;990;23.0
1;991;24.0
1;993;25.0
1;997;14.0
1;1003;22.0
1;1004;18.0
1;1007;23.0
1;1008;18.0
1;1019;33.0
1;1030;13.0
1;1031;20.0
1;1032;96.0
1;1034;15.0
1;1036;56.0
1;1040;45.0
1;1050;170.0
1;1067;12.0
1;1078;14.0
1;1083;15.0
1;1085;33.0
1;1086;61.0
1;1087;434.0
1;1090;73.0
1;1093;12.0
1;1095;65.0
1;1096;13.0
1;1098;60.0
1;1099;39.0
1;1100;62.0
1;1111;17.0
1;1116;13.0
1;1118;22.0
1;1120;50.0
1;1121;25.0
1;1166;20.0
1;1168;39.0
1;1169;182.0
1;1171;69.0
1;1172;15.0
1;1200;28.0
1;1202;78.0
1;1211;59.0
1;1213;133.0
1;1216;65.0
1;1218;15.0
1;1225;24.0
1;1232;15.0
1;1243;14.0
1;1247;17.0
1;1248;14.0
1;1250;12.0
1;1253;14.0
1;1256;11.0
1;1259;36.0
1;1260;24.0
1;1263;22.0
1;1282;14.0
1;1304;40.0
1;1306;24.0
1;1323;13.0
1;1326;13.0
1;1331;12.0
1;1332;27.0
1;1333;182.0
1;1334;230.0
1;1337;51.0
1;1338;259.0
1;1339;105.0
1;1340;40.0
1;1341;61.0
1;1343;193.0
1;1344;453.0
1;1347;13.0
1;1349;83.0
1;1352;85.0
1;1353;14.0
1;1354;12.0
1;1359;18.0
1;1360;85.0
1;1362;12.0
1;1409;19.0
1;1413;13.0
1;1414;11.0
1;1420;18.0
1;1424;25.0
1;1429;12.0
1;1430;14.0
1;1432;11.0
1;1450;107.0
1;1469;32.0
1;1470;23.0
1;1471;96.0
1;1472;175.0
1;1473;59.0
1;1474;37.0
1;1475;33.0
1;1476;103.0
1;1477;12.0
1;1478;15.0
1;1479;49.0
1;1483;36.0
1;1489;23.0
1;1491;28.0
1;1492;118.0
1;1493;30.0
1;1496;12.0
1;1499;14.0
1;1502;14.0
1;1505;14.0
1;1512;28.0
1;1526;12.0
1;1528;80.0
1;1534;22.0
1;1541;15.0
1;1542;13.0
1;1543;36.0
1;1544;16.0
1;1552;86.0
1;1555;11.0
1;1571;24.0
1;1572;35.0
1;1578;11.0
1;1593;12.0
1;1594;18.0
1;1624;37.0
1;1625;13.0
1;1645;12.0
1;1655;13.0
1;1669;12.0
1;1672;25.0
1;1674;85.0
1;1677;13.0
1;1699;24.0
1;1700;11.0
1;1702;25.0
1;1703;36.0
1;1704;29.0
1;1705;11.0
1;1710;39.0
1;1711;14.0
1;1720;85.0
1;1721;18.0
1;1722;67.0
1;1723;21.0
1;1728;141.0
1;1730;91.0
1;1731;81.0
1;1770;15.0
1;1773;17.0
1;1790;12.0
1;1791;22.0
1;1793;11.0
1;1795;19.0
1;1796;47.0
1;1797;56.0
1;1798;25.0
1;1801;16.0
1;1809;38.0
1;1812;12.0
1;1833;15.0
1;1856;66.0
1;1857;32.0
1;1858;30.0
1;1871;14.0
1;1883;18.0
1;1886;19.0
1;1903;28.0
1;1912;23.0
1;1918;13.0
1;1922;11.0
1;1923;30.0
1;1924;27.0
1;1944;46.0
1;1945;19.0
1;1974;29.0
1;1975;19.0
1;1977;24.0
1;1982;13.0
1;1983;40.0
1;1987;19.0
1;2024;12.0
1;2070;12.0
1;2071;32.0
1;2081;19.0
1;2095;27.0
1;2109;15.0
1;2119;18.0
1;2123;13.0
1;2175;20.0
1;2186;53.0
1;2194;33.0
1;2197;11.0
1;2202;11.0
1;2211;12.0
1;2212;11.0
1;2213;16.0
1;2220;14.0
1;2255;15.0
1;2262;27.0
1;2308;14.0
1;2319;12.0
1;2320;41.0
1;2321;67.0
1;2322;18.0
1;2323;57.0
1;2324;68.0
1;2325;35.0
1;2337;11.0
1;2343;12.0
1;2350;23.0
1;2358;65.0
1;2361;14.0
1;2362;56.0
1;2363;64.0
1;2448;14.0
1;2451;13.0
1;2461;12.0
1;2465;27.0
1;2466;80.0
1;2467;24.0
1;2529;421.0
1;2601;15.0
1;2620;68.0
1;2623;12.0
1;2637;17.0
1;2639;53.0
1;2690;18.0
1;2692;23.0
1;2696;14.0
1;2740;130.0
1;2759;14.0
1;2760;46.0
1;2765;63.0
1;2766;39.0
1;2910;87.0
1;2955;17.0
1;2956;11.0
1;2963;14.0
1;2970;19.0
1;2975;16.0
1;2988;70.0
1;2989;20.0
1;2991;14.0
1;2994;26.0
1;3017;23.0
1;3042;11.0
1;3065;17.0
1;3099;15.0
1;3124;65.0
1;3162;15.0
1;3178;13.0
1;3241;18.0
1;3277;14.0
1;3344;20.0
1;3362;11.0
1;3395;26.0
1;3396;11.0
1;3413;62.0
1;3414;38.0
1;3415;19.0
1;3431;28.0
1;3472;16.0
1;3483;12.0
1;3486;55.0
1;3492;23.0
1;3528;12.0
1;3529;60.0
1;3577;32.0
1;3642;41.0
1;3718;17.0
1;3755;21.0
1;3778;41.0
1;3870;14.0
1;3889;14.0
1;4039;11.0
1;4040;15.0
1;4050;45.0
1;4052;14.0
1;4053;36.0
1;4070;21.0
1;4166;14.0
1;4260;21.0
1;4292;12.0
1;4293;22.0
1;4421;29.0
1;4623;13.0
